id;id_fantoir;numero;rep;nom_voie;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;alias;nom_ld;libelle_acheminement;nom_afnor;source_position;source_nom_voie
51454829100001;514548291;1;;Rue Sergent Dominique Dupuy;51100;51454;Reims;;;774729.1;6901572.75;4.025447;49.2095;;;REIMS;RUE SERGENT DOMINIQUE DUPUY;inconnue;inconnue
51454503200001;514545032;1;;Rue Josephine Baker;51100;51454;Reims;;;774395.94;6909342.51;4.022256;49.279382;;;REIMS;RUE JOSEPHINE BAKER;inconnue;inconnue
51454013000001;514540130;1;;Rue Alfred Gérard;51100;51454;Reims;;;775120.76;6908833.29;4.032123;49.27472;;;REIMS;RUE ALFRED GERARD;inconnue;inconnue
51454190000001;514541900;1;;Rue de Chenay;51100;51454;Reims;;;774191.88;6908720.1;4.019342;49.273811;;;REIMS;RUE DE CHENAY;inconnue;inconnue
51454475700001;514544757;1;;Allée Jacques Simon;51100;51454;Reims;;;773987.78;6903144.59;4.015553;49.223716;;;REIMS;ALLEE JACQUES SIMON;inconnue;inconnue
51454401300001;514544013;1;;Allee Georges Dompmartin;51100;51454;Reims;;;778123.9;6908245.66;4.07327;49.269078;;;REIMS;ALLEE GEORGES DOMPMARTIN;inconnue;inconnue
51454354000001;514543540;1;;Rue Féry;51100;51454;Reims;;;775943.48;6905259.03;4.042777;49.242494;;;REIMS;RUE FERY;inconnue;inconnue
51454693100003;514546931;3;;Impasse du Petit Four;51100;51454;Reims;;;774908;6907022.4;4.028876;49.258467;;;REIMS;IMPASSE DU PETIT FOUR;inconnue;inconnue
51454339100026;514543391;26;;Galerie de l’Etape;51100;51454;Reims;;;774834.98;6906685.7;4.027813;49.255449;;;REIMS;GALERIE DE L ETAPE;inconnue;inconnue
51454038800001;514540388;1;;Rue Armand Bouxin;51100;51454;Reims;;;774686.02;6903228.81;4.025151;49.224392;;;REIMS;RUE ARMAND BOUXIN;inconnue;inconnue
51454702700002;514547027;2;;Impasse Pierre de Marivaux;51100;51454;Reims;;;774836.67;6902603.69;4.027107;49.218755;;;REIMS;IMPASSE PIERRE DE MARIVAUX;inconnue;inconnue
51454577200003;514545772;3;;Rue Madeleine Reberioux;51100;51454;Reims;;;774663.32;6909490.27;4.025956;49.280679;;;REIMS;RUE MADELEINE REBERIOUX;inconnue;inconnue
51454897300001;514548973;1;;Promenade du Verger Gallo Romain;51100;51454;Reims;;;778258.1;6908045.57;4.075076;49.267263;;;REIMS;PROMENADE DU VERGER GALLO ROMAIN;inconnue;inconnue
51454705000002;514547050;2;;Allée du Pinson;51100;51454;Reims;;;777061.47;6906024.16;4.058267;49.249238;;;REIMS;ALLEE DU PINSON;inconnue;inconnue
51454735500001;514547355;1;;Allee des Pyrenees;51100;51454;Reims;;;777410.62;6906222.42;4.063098;49.250978;;;REIMS;ALLEE DES PYRENEES;inconnue;inconnue
51454304500002;514543045;2;;Allée du Bellay;51100;51454;Reims;;;775841.73;6904850.42;4.041306;49.238833;;;REIMS;ALLEE DU BELLAY;inconnue;inconnue
51454502000004;514545020;4;;Rue Jonathan Holden;51100;51454;Reims;;;776833.72;6907223.81;4.05536;49.260049;;;REIMS;RUE JONATHAN HOLDEN;inconnue;inconnue
51454056000001;514540560;1;;Cour Bailla;51100;51454;Reims;;;776020.19;6905599.79;4.043892;49.245548;;;REIMS;COUR BAILLA;inconnue;inconnue
51454320000003;514543200;3;;Rue de l’Egalité;51100;51454;Reims;;;773404.2;6906798.19;4.008184;49.256626;;;REIMS;RUE DE L EGALITE;inconnue;inconnue
51454026100001;514540261;1;;Esplanade André Malraux;51100;51454;Reims;;;774358.1;6906004.36;4.021143;49.24938;;;REIMS;ESPLANADE ANDRE MALRAUX;inconnue;inconnue
51454589400001;514545894;1;;Place de Lattre de Tassigny;51100;51454;Reims;;;777285.91;6906739.71;4.061481;49.255643;;;REIMS;PLACE DE LATTRE DE TASSIGNY;inconnue;inconnue
51454408800001;514544088;1;;Allée Giuseppe Verdi;51100;51454;Reims;;;774855.12;6901763.05;4.02721;49.211196;;;REIMS;ALLEE GIUSEPPE VERDI;inconnue;inconnue
51454641000001;514546410;1;;Rue de Narbonne;51100;51454;Reims;;;773968.1;6904204.94;4.01547;49.23325;;;REIMS;RUE DE NARBONNE;inconnue;inconnue
51454381000005;514543810;5;;Rue de la Gabelle;51100;51454;Reims;;;775437.32;6906720.49;4.036091;49.255691;;;REIMS;RUE DE LA GABELLE;inconnue;inconnue
51454177000002;514541770;2;;Place du Chapitre;51100;51454;Reims;;;775214.47;6906627.35;4.033014;49.25488;;;REIMS;PLACE DU CHAPITRE;inconnue;inconnue
51454715500001;514547155;1;;Avenue Ponce de Léon;51100;51454;Reims;;;775407.37;6903400.31;4.035082;49.225849;;;REIMS;AVENUE PONCE DE LEON;inconnue;inconnue
51454635000004;514546350;4;;Rue de Mulhouse;51100;51454;Reims;;;774039.03;6905496.18;4.016672;49.244849;;;REIMS;RUE DE MULHOUSE;inconnue;inconnue
51454083000001;514540830;1;;Rue Bertin;51100;51454;Reims;;;775293.36;6906753.2;4.03412;49.256002;;;REIMS;RUE BERTIN;inconnue;inconnue
51454403100001;514544031;1;;Avenue Georges Pompidou;51100;51454;Reims;;;775347.75;6902728.28;4.034143;49.219815;;;REIMS;AVENUE GEORGES POMPIDOU;inconnue;inconnue
51454474500006;514544745;6;;Rue Jacqueline Vernier;51100;51454;Reims;;;774361.97;6902871.2;4.02064;49.221215;;;REIMS;RUE JACQUELINE VERNIER;inconnue;inconnue
51454303500003;514543035;3;;Galerie d’Erlon;51100;51454;Reims;;;774843.17;6906599.14;4.02791;49.25467;;;REIMS;GALERIE D ERLON;inconnue;inconnue
51454829600001;514548296;1;;Rue Olivier de Serres;51100;51454;Reims;;;776456.21;6906237.23;4.049995;49.251226;;;REIMS;RUE OLIVIER DE SERRES;inconnue;inconnue
51454823200001;514548232;1;;Avenue Salvador Allende Gossens;51100;51454;Reims;;;773877.91;6909870.5;4.015232;49.284188;;;REIMS;AVENUE SALVADOR ALLENDE GOSSENS;inconnue;inconnue
51454681000001;514546810;1;;Place Paul Jamot;51100;51454;Reims;;;775711.01;6906523.74;4.039814;49.25389;;;REIMS;PLACE PAUL JAMOT;inconnue;inconnue
51454021000002;514540210;2;;Rue Ambroise Petit;51100;51454;Reims;;;775793.43;6905214.89;4.040709;49.242115;;;REIMS;RUE AMBROISE PETIT;inconnue;inconnue
51454507000004;514545070;4;;Place Jules Ferry;51100;51454;Reims;;;776248.12;6906859.35;4.047251;49.256843;;;REIMS;PLACE JULES FERRY;inconnue;inconnue
51454024000001;514540240;1;;Rue Anatole de Barthélémy;51100;51454;Reims;;;773543.67;6909146.09;4.010512;49.277715;;;REIMS;RUE ANATOLE DE BARTHELEMY;inconnue;inconnue
51454707000001;514547070;1;;Rue du Pistolet;51100;51454;Reims;;;775642.33;6905699.38;4.038722;49.246488;;;REIMS;RUE DU PISTOLET;inconnue;inconnue
51454542500001;514545425;1;;Allée Léon Michaud;51100;51454;Reims;;;776367.41;6906354.09;4.048797;49.252287;;;REIMS;ALLEE LEON MICHAUD;inconnue;inconnue
51454181200007;514541812;7;;Rue Charles Guggiari;51100;51454;Reims;;;774601.49;6909919.45;4.025183;49.284544;;;REIMS;RUE CHARLES GUGGIARI;arcep;inconnue
51454002500002;514540025;2;;Rue Aimée Wilbert;51100;51454;Reims;;;774204.29;6904734.28;4.018806;49.237981;;;REIMS;RUE AIMEE WILBERT;inconnue;inconnue
51454754500001;514547545;1;;Allée Robert Duterque;51100;51454;Reims;;;773511.11;6904712.25;4.009286;49.237863;;;REIMS;ALLEE ROBERT DUTERQUE;inconnue;inconnue
51454711900001;514547119;1;;Allee Polonceau;51100;51454;Reims;;;774420.68;6905957.22;4.021994;49.248949;;;REIMS;ALLEE POLONCEAU;inconnue;inconnue
51454810000001;514548100;1;;Place Saint Thomas;51100;51454;Reims;;;774692.46;6907773.96;4.02605;49.265248;;;REIMS;PLACE SAINT THOMAS;inconnue;inconnue
51454840000001;514548400;1;;Place du Souvenir;51100;51454;Reims;;;774084.9;6904242.82;4.01708;49.233577;;;REIMS;PLACE DU SOUVENIR;inconnue;inconnue
51454814000004;514548140;4;;Impasse Sainte Balsamie;51100;51454;Reims;;;776049.71;6905454.45;4.044271;49.244238;;;REIMS;IMPASSE SAINTE BALSAMIE;inconnue;inconnue
51454700000001;514547000;1;;Rue Pierre Auguste Renoir;51100;51454;Reims;;;773783;6908408.9;4.01367;49.271061;;;REIMS;RUE PIERRE AUGUSTE RENOIR;inconnue;inconnue
51454609000001;514546090;1;;Bd Maurice et Henri Noirot;51100;51454;Reims;;;774367.89;6906249.34;4.021321;49.251581;;;REIMS;BD MAURICE ET HENRI NOIROT;inconnue;inconnue
51454408900004;514544089;4;;Rue Gladys de Polignac;51100;51454;Reims;;;773762.02;6903629.94;4.01254;49.228105;;;REIMS;RUE GLADYS DE POLIGNAC;inconnue;inconnue
51454490300004;514544903;4;;Rue Jean Joly;51100;51454;Reims;;;778133.43;6907929.96;4.073342;49.266239;;;REIMS;RUE JEAN JOLY;inconnue;inconnue
51454450500001;514544505;1;;Rue Henri Matisse;51100;51454;Reims;;;773778.79;6909564.06;4.013816;49.281445;;;REIMS;RUE HENRI MATISSE;inconnue;inconnue
51454668500004;514546685;4;;Rue Oum Kalsoum;51100;51454;Reims;;;774205.94;6904815.73;4.018843;49.238713;;;REIMS;RUE OUM KALSOUM;inconnue;inconnue
51454743000001;514547430;1;;Rue Rembrandt;51100;51454;Reims;;;773667.79;6907924.16;4.012002;49.266717;;;REIMS;RUE REMBRANDT;inconnue;inconnue
51454010800001;514540108;1;;Rue Alfred de Vigny;51100;51454;Reims;;;773696.5;6909352.19;4.012648;49.27955;;;REIMS;RUE ALFRED DE VIGNY;inconnue;inconnue
51454284200002;514542842;2;;Rue Dieudonne Costes;51100;51454;Reims;;;778704.67;6904028.29;4.080455;49.231097;;;REIMS;RUE DIEUDONNE COSTES;inconnue;inconnue
51454084800004;514540848;4;;Rue Berty Albrecht;51100;51454;Reims;;;774763.55;6904450.5;4.026433;49.235365;;;REIMS;RUE BERTY ALBRECHT;inconnue;inconnue
51454182400003;514541824;3;;Rue Charles Nodier;51100;51454;Reims;;;774483.71;6902253.37;4.022201;49.215647;;;REIMS;RUE CHARLES NODIER;inconnue;inconnue
51454869000002;514548690;2;;Impasse de la Tirelire;51100;51454;Reims;;;774856.23;6907011.26;4.028163;49.258373;;;REIMS;IMPASSE DE LA TIRELIRE;inconnue;inconnue
51454353000006;514543530;6;;Rue Ferrand;51100;51454;Reims;;;776162.28;6907298.64;4.046152;49.260802;;;REIMS;RUE FERRAND;inconnue;inconnue
51454003400001;514540034;1;;Rue Adrien Sénéchal;51100;51454;Reims;;;774121.21;6903160.21;4.017387;49.223841;;;REIMS;RUE ADRIEN SENECHAL;inconnue;inconnue
51454745700001;514547457;1;;Rue René Lalou;51100;51454;Reims;;;773759.18;6909532.66;4.013541;49.281165;;;REIMS;RUE RENE LALOU;inconnue;inconnue
51454006300001;514540063;1;;Rue Alberto Santos Dumont;51100;51454;Reims;;;778436;6905277.25;4.077001;49.242357;;;REIMS;RUE ALBERTO SANTOS DUMONT;inconnue;inconnue
51454339700003;514543397;3;;Rue Etienne Oehmichen;51100;51454;Reims;;;777982.69;6904351.86;4.070605;49.234094;;;REIMS;RUE ETIENNE OEHMICHEN;inconnue;inconnue
51454196000001;514541960;1;;Allee des Cigognes;51100;51454;Reims;;;777285.45;6905929.38;4.061325;49.248359;;;REIMS;ALLEE DES CIGOGNES;inconnue;inconnue
51454377300003;514543773;3;;Rue Francois Guyard;51100;51454;Reims;;;772663.7;6904547.52;3.997624;49.236479;;;REIMS;RUE FRANCOIS GUYARD;inconnue;inconnue
51454389000004;514543890;4;;Rue General Baratier;51100;51454;Reims;;;775545.01;6906809.46;4.037586;49.256478;;;REIMS;RUE GENERAL BARATIER;inconnue;inconnue
51454311000003;514543110;3;;Cour des Echelles;51100;51454;Reims;;;775904.49;6907031.02;4.042563;49.258427;;;REIMS;COUR DES ECHELLES;inconnue;inconnue
51454685900001;514546859;1;;Rue Paul Wenz;51100;51454;Reims;;;774627.52;6910632.79;4.025668;49.290953;;;REIMS;RUE PAUL WENZ;arcep;inconnue
51454314000001;514543140;1;;Rue de l’Ecrevisse;51100;51454;Reims;;;775240.71;6906687.1;4.033385;49.255414;;;REIMS;RUE DE L ECREVISSE;inconnue;inconnue
51454874000001;514548740;1;;Allée des Tourterelles;51100;51454;Reims;;;777307.51;6905896.74;4.061622;49.248063;;;REIMS;ALLEE DES TOURTERELLES;inconnue;inconnue
51454926600002;514549266;2;;Allee William et Catherine Booth;51100;51454;Reims;;;774890.91;6903128.02;4.027945;49.223462;;;REIMS;ALLEE WILLIAM ET CATHERINE BOOTH;inconnue;inconnue
51454150000001;514541500;1;;Rue du Carouge;51100;51454;Reims;;;774954.18;6906892.62;4.029487;49.257295;;;REIMS;RUE DU CAROUGE;inconnue;inconnue
51454300500002;514543005;2;;Rue des Dolomites;51100;51454;Reims;;;777400.29;6906210.82;4.062954;49.250875;;;REIMS;RUE DES DOLOMITES;inconnue;inconnue
51454379200001;514543792;1;;Rue Frederic Jacob;51100;51454;Reims;;;773625.05;6909605.7;4.011711;49.281837;;;REIMS;RUE FREDERIC JACOB;inconnue;inconnue
51454163000001;514541630;1;;Rue Chaix d’Est Ange;51100;51454;Reims;;;774887.46;6907347.53;4.028652;49.261392;;;REIMS;RUE CHAIX D EST ANGE;inconnue;inconnue
51454558000001;514545580;1;;Rue Louis Berton;51100;51454;Reims;;;775670.28;6906298.81;4.039214;49.251873;;;REIMS;RUE LOUIS BERTON;inconnue;inconnue
51454694500017;514546945;17;;Chemin Rural de la Petite Route;51100;51454;Reims;;;777498.38;6908193.7;4.064668;49.268687;;;REIMS;CHEMIN RURAL DE LA PETITE ROUTE;inconnue;inconnue
51454394200005;514543942;5;;Place General Gouraud;51100;51454;Reims;;;776472.47;6905441.7;4.050073;49.244073;;;REIMS;PLACE GENERAL GOURAUD;inconnue;inconnue
51454223500002;514542235;2;;Impasse des Comptoirs Francais;51100;51454;Reims;;;774590.28;6907294.83;4.024561;49.260953;;;REIMS;IMPASSE DES COMPTOIRS FRANCAIS;inconnue;inconnue
51454214000004;514542140;4;;Place Colin;51100;51454;Reims;;;774242.53;6906138.92;4.01958;49.250603;;;REIMS;PLACE COLIN;inconnue;inconnue
51454563400001;514545634;1;;Rue Louis Verel;51100;51454;Reims;;;774054.49;6910535.49;4.017776;49.290145;;;REIMS;RUE LOUIS VEREL;inconnue;inconnue
51454922500001;514549225;1;;Rue Voos Taste;51100;51454;Reims;;;773940.42;6906968.26;4.015578;49.258093;;;REIMS;RUE VOOS TASTE;inconnue;inconnue
51454215500005;514542155;5;;Rue Colonel Pierre Clostermann;51100;51454;Reims;;;778906;6905337.08;4.083465;49.242837;;;REIMS;RUE COLONEL PIERRE CLOSTERMANN;inconnue;inconnue
51454602000001;514546020;1;;Rue des Martyrs;51100;51454;Reims;;;775978.67;6905423.59;4.04329;49.243969;;;REIMS;RUE DES MARTYRS;inconnue;inconnue
51454884000001;514548840;1;;Rue Tronsson Ducoudray;51100;51454;Reims;;;775120.09;6906488.62;4.031693;49.253644;;;REIMS;RUE TRONSSON DUCOUDRAY;inconnue;inconnue
51454409000001;514544090;1;;Allee des Glycines;51100;51454;Reims;;;776937.72;6905965.54;4.056557;49.248726;;;REIMS;ALLEE DES GLYCINES;inconnue;inconnue
51454742700001;514547427;1;;Allee de la Reine;51100;51454;Reims;;;773235.01;6906698.47;4.005843;49.255749;;;REIMS;ALLEE DE LA REINE;inconnue;inconnue
51454479000002;514544790;2;;Allée des Jardins;51100;51454;Reims;;;773929.68;6907050.22;4.015445;49.258831;;;REIMS;ALLEE DES JARDINS;inconnue;inconnue
51454501700002;514545017;2;;Esplanade John Kennedy;51100;51454;Reims;;;773473.05;6909511.97;4.009606;49.281012;;;REIMS;ESPLANADE JOHN KENNEDY;inconnue;inconnue
51454216000001;514542160;1;;Rue Colonel Driant;51100;51454;Reims;;;774770.51;6907007.26;4.026985;49.258347;;;REIMS;RUE COLONEL DRIANT;inconnue;inconnue
51454308000003;514543080;3;;Impasse Duruy;51100;51454;Reims;;;774775.9;6908098;4.027254;49.268151;;;REIMS;IMPASSE DURUY;inconnue;inconnue
51454033800004;514540338;4;;Rue des Appreteurs;51100;51454;Reims;;;777028.31;6907177.91;4.058024;49.259613;;;REIMS;RUE DES APPRETEURS;inconnue;inconnue
51454294500001;514542945;1;;Rue Jankel Segal;51100;51454;Reims;;;776898.47;6905115.09;4.055862;49.241086;;;REIMS;RUE JANKEL SEGAL;inconnue;inconnue
51454637000001;514546370;1;;Place Museux;51100;51454;Reims;;;775731.46;6905700.78;4.039946;49.24649;;;REIMS;PLACE MUSEUX;inconnue;inconnue
51454860500001;514548605;1;;Rue Théophile Gautier;51100;51454;Reims;;;773695.38;6909326.25;4.012628;49.279317;;;REIMS;RUE THEOPHILE GAUTIER;inconnue;inconnue
51454644000001;514546440;1;;Rue Navier;51100;51454;Reims;;;775759.3;6905500.35;4.040292;49.244685;;;REIMS;RUE NAVIER;inconnue;inconnue
51454410100048;514544101;48;;Impasse des Gobelins;51100;51454;Reims;;;776749.66;6907171.95;4.054196;49.259593;;;REIMS;IMPASSE DES GOBELINS;cadastre;inconnue
51454888500006;514548885;6;;Allée du Tyrol;51100;51454;Reims;;;777226.52;6906553.46;4.060631;49.253976;;;REIMS;ALLEE DU TYROL;inconnue;inconnue
51454423000001;514544230;1;;Rue du Grenier à Sel;51100;51454;Reims;;;775211.01;6907048.27;4.033042;49.258664;;;REIMS;RUE DU GRENIER A SEL;inconnue;inconnue
51454451000001;514544510;1;;Rue Henri Menu;51100;51454;Reims;;;774980.1;6906368.2;4.029749;49.252578;;;REIMS;RUE HENRI MENU;inconnue;inconnue
51454350500002;514543505;2;;Rue Félix Médoc;51100;51454;Reims;;;774545;6904361.34;4.023417;49.234589;;;REIMS;RUE FELIX MEDOC;inconnue;inconnue
51454630000001;514546300;1;;Allee des Morilles;51100;51454;Reims;;;773757.96;6906473.54;4.012985;49.253667;;;REIMS;ALLEE DES MORILLES;inconnue;inconnue
51454922800004;514549228;4;;Chemin de Vrilly;51100;51454;Reims;;;778027.79;6903760.65;4.071114;49.228774;;;REIMS;CHEMIN DE VRILLY;inconnue;inconnue
51454459500004;514544595;4;;Rue Hortense Sinzot;51100;51454;Reims;;;774027.99;6907591.93;4.016891;49.263689;;;REIMS;RUE HORTENSE SINZOT;inconnue;inconnue
51454701200001;514547012;1;;Rue Pierre Fresnay;51100;51454;Reims;;;774780.46;6901966.88;4.026222;49.213037;;;REIMS;RUE PIERRE FRESNAY;inconnue;inconnue
51454129500002;514541295;2;;Place Bruno Bonhuil;51100;51454;Reims;;;774769.82;6905413.97;4.026691;49.244025;;;REIMS;PLACE BRUNO BONHUIL;inconnue;inconnue
51454687500001;514546875;1;;Allée des Perdrix;51100;51454;Reims;;;777906.23;6908159.38;4.070264;49.268329;;;REIMS;ALLEE DES PERDRIX;inconnue;inconnue
51454235000001;514542350;1;;Route de Cormontreuil;51100;51454;Reims;;;776666.51;6903747.01;4.052427;49.228816;;;REIMS;ROUTE DE CORMONTREUIL;inconnue;inconnue
51454756900002;514547569;2;;Rue Roger Gilbert Lecomte;51100;51454;Reims;;;773671.52;6909438.75;4.01232;49.280331;;;REIMS;RUE ROGER GILBERT LECOMTE;inconnue;inconnue
51454822700002;514548227;2;;Rue Serge Joussier;51100;51454;Reims;;;773756.48;6910978.66;4.013759;49.294163;;;REIMS;RUE SERGE JOUSSIER;inconnue;inconnue
51454537200001;514545372;1;;Allee le Notre;51100;51454;Reims;;;774936.74;6902210.97;4.02841;49.215213;;;REIMS;ALLEE LE NOTRE;inconnue;inconnue
51454016500010;514540165;10;;Rue Aloys Senefelder;51100;51454;Reims;;;779732.22;6903469.64;4.094453;49.225948;;;REIMS;RUE ALOYS SENEFELDER;inconnue;inconnue
51454073000001;514540730;1;;Place de la Belgique;51100;51454;Reims;;;774085.48;6908865.13;4.017906;49.275127;;;REIMS;PLACE DE LA BELGIQUE;inconnue;inconnue
51454591600001;514545916;1;;Allee Marie Aufrant;51100;51454;Reims;;;776951.03;6905868.71;4.056722;49.247854;;;REIMS;ALLEE MARIE AUFRANT;inconnue;inconnue
51454059000002;514540590;2;;Galerie des Baleares;51100;51454;Reims;;;777435.87;6905964.55;4.063397;49.248657;;;REIMS;GALERIE DES BALEARES;inconnue;inconnue
51454043000005;514540430;5;;Rue d’Asfeld;51100;51454;Reims;;;774502.52;6908476.15;4.023566;49.271582;;;REIMS;RUE D ASFELD;inconnue;inconnue
51454812000006;514548120;6;;Rue Saint Yon;51100;51454;Reims;;;775563.29;6906709.91;4.037819;49.255581;;;REIMS;RUE SAINT YON;inconnue;inconnue
51454790000001;514547900;1;;Impasse Saint Julien;51100;51454;Reims;;;775948.41;6905293.59;4.042851;49.242804;;;REIMS;IMPASSE SAINT JULIEN;arcep;inconnue
51454610000001;514546100;1;;Place Maurice Prevost;51100;51454;Reims;;;776189.23;6906045.02;4.046294;49.24953;;;REIMS;PLACE MAURICE PREVOST;inconnue;inconnue
51454518000001;514545180;1;;Rue Kalas;51100;51454;Reims;;;776023.4;6905169.65;4.043858;49.241681;;;REIMS;RUE KALAS;inconnue;inconnue
51454285400001;514542854;1;;Rue des Docks Rémois;51100;51454;Reims;;;774346.89;6907361.09;4.02123;49.261577;;;REIMS;RUE DES DOCKS REMOIS;arcep;inconnue
51454195300001;514541953;1;;Rue Chrétien de Troyes;51100;51454;Reims;;;774113.27;6901864.58;4.017049;49.212195;;;REIMS;RUE CHRETIEN DE TROYES;inconnue;inconnue
51454345000003;514543450;3;;Rue Eugène Wiet;51100;51454;Reims;;;775787.36;6905631.76;4.040701;49.245863;;;REIMS;RUE EUGENE WIET;arcep;inconnue
51454388500051;514543885;51;;Boulevard Gay Lussac;51100;51454;Reims;;;778056.17;6907915.44;4.072278;49.266118;;;REIMS;BOULEVARD GAY LUSSAC;inconnue;inconnue
51454768000005;514547680;5;;Rue Rouille;51100;51454;Reims;;;775000.28;6906975.87;4.030135;49.258038;;;REIMS;RUE ROUILLE;inconnue;inconnue
51454_b003_00001;51454_B003;1;;Le Bas de Murigny;51100;51454;Reims;;;774161.72;6902380.59;4.017805;49.216828;;;REIMS;LE BAS DE MURIGNY;inconnue;inconnue
51454374900001;514543749;1;;Rue Francis Garnier;51100;51454;Reims;;;774413.88;6910306.17;4.022674;49.288042;;;REIMS;RUE FRANCIS GARNIER;inconnue;inconnue
51454379400050;514543794;50;;Rue des Freres Grimm;51100;51454;Reims;;;772965.83;6905181.43;4.001882;49.242143;;;REIMS;RUE DES FRERES GRIMM;inconnue;inconnue
51454776000001;514547760;1;;Rue Saint Bernard;51100;51454;Reims;;;775553.58;6905652.72;4.037495;49.246079;;;REIMS;RUE SAINT BERNARD;inconnue;inconnue
51454744100005;514547441;5;;Rue René de Bovis;51100;51454;Reims;;;776299.78;6903925.69;4.047426;49.230466;;;REIMS;RUE RENE DE BOVIS;inconnue;inconnue
51454391100033;514543911;33;;Rue Gal Carre Cas d’Erlon;51100;51454;Reims;;;777084.82;6906753.36;4.058722;49.25579;;;REIMS;RUE GAL CARRE CAS D ERLON;inconnue;inconnue
51454003700001;514540037;1;;Rue Albert Calmette Neuv;51100;51454;Reims;;;773165.65;6909852.37;4.005442;49.284107;;;REIMS;RUE ALBERT CALMETTE NEUV;cadastre;cadastre
51454003900001;514540039;1;;Allée Albert Einstein Neuv;51100;51454;Reims;;;772972.84;6910089.11;4.002834;49.286257;;;REIMS;ALLEE ALBERT EINSTEIN NEUV;cadastre;cadastre
51454020700001;514540207;1;;Allée Ambroise Paré Neuv;51100;51454;Reims;;;773347.33;6909690.59;4.00791;49.282632;;;REIMS;ALLEE AMBROISE PARE NEUV;cadastre;cadastre
51454025300001;514540253;1;;Rue André Ampère Neuv;51100;51454;Reims;;;773051.91;6910618.33;4.004013;49.291005;;;REIMS;RUE ANDRE AMPERE NEUV;cadastre;cadastre
51454025900001;514540259;1;;Allée André Messager Neuv;51100;51454;Reims;;;773253.27;6909658.35;4.006612;49.282353;;;REIMS;ALLEE ANDRE MESSAGER NEUV;cadastre;cadastre
51454026500001;514540265;1;;Rue André Fj Rieg;51100;51454;Reims;;;778675.92;6903957.26;4.080047;49.230462;;;REIMS;RUE ANDRE FJ RIEG;cadastre;cadastre
51454026700001;514540267;1;;Avenue André Margot Neuv;51100;51454;Reims;;;773957.1;6910181.23;4.016375;49.286972;;;REIMS;AVENUE ANDRE MARGOT NEUV;cadastre;cadastre
51454037500002;514540375;2;;Rue Arlette Rémia;51100;51454;Reims;;;774307.88;6905928.95;4.02044;49.248708;;;REIMS;RUE ARLETTE REMIA;cadastre;cadastre
51454079100001;514540791;1;;Avenue Benoit Frachon Neuv;51100;51454;Reims;;;773859.04;6909866.14;4.014972;49.284151;;;REIMS;AVENUE BENOIT FRACHON NEUV;cadastre;cadastre
